"date","Pa","Rn","Tavg","Tmax","Tmin","U2","q","PET"
1984-04-20,93.615,86.6548614501953,-2.61525573730466,0.149987792968773,-4.04999389648435,2.78050727918712,0.00311850005527958,1.27562213265041
1984-04-21,94.8025,77.2593364715576,-4.53700866699216,-0.649999999999977,-8.64999999999998,1.85018231996385,0.00234150001779199,1.19195771303819
1984-04-22,94.5475,120.37327671051,-2.16824951171873,1.55001220703127,-5.44998779296873,2.24872276872017,0.00289574998896569,1.88240706615575
1984-04-23,94.525,94.0862045288086,1.65899810791018,5.7499938964844,-3.44998779296873,2.06730837061205,0.00405024999054149,1.66897820533704
1984-04-24,94.0625,133.223257064819,8.12549743652346,16.2499938964844,2.05001220703127,2.15573846346648,0.00552875001449138,3.14861224303095
1984-04-25,93.955,143.09348154068,9.3797546386719,16.85,5.64998779296877,3.40371263567793,0.00640549999661744,3.47845569776278
1984-04-26,93.975,24.2390537261963,2.77399597167971,10.0500122070313,-3.14999999999998,2.87560637893974,0.00403124999138527,0.86953874590004
1984-04-27,94.5575,123.46178817749,-0.378752136230446,2.2499938964844,-3.85001220703123,2.25819271516863,0.00207774998852983,2.69085292395861
1984-04-28,94.935,101.775091171265,2.11350402832034,5.45000610351565,-1.04999389648435,2.72675481927178,0.00359749997733161,2.15401833122931
1984-04-29,95.29,125.377771377563,2.79949340820315,9.7499938964844,-4.14999999999998,1.53193726239222,0.00356375006958842,2.50950978017791
1984-04-30,95.965,93.3367004394531,3.26149902343752,7.64998779296877,-1.44998779296873,1.18905690693437,0.00413575005950406,1.80882990884882
1984-05-01,95.68,144.837551116943,5.0820022583008,13.5500122070313,-1.64999999999998,0.978819727869542,0.00476274994434789,2.77353258429481
1984-05-02,95.3675,149.762104034424,5.44524536132815,16.85,-1.44998779296873,0.73108732733846,0.00478399993153289,2.9022236656412
1984-05-03,95.09,152.586091995239,6.83874664306643,13.35,0.249993896484398,0.858147294558902,0.00576450012158602,2.96836874745842
1984-05-04,94.13,142.442400932312,9.99874267578127,16.2499938964844,6.05001220703127,1.94349292494871,0.00637399998959154,3.43350152048936
1984-05-05,94.0875,64.4859433174133,1.62050781250002,12.2499938964844,-2.14999999999998,3.37337387930864,0.00438175007002428,1.08994476947163
1984-05-06,94.025,68.3400163650513,-1.93124999999998,2.7499938964844,-8.7500061035156,0.786905143183208,0.00342749996343628,0.947894622372573
1984-05-07,94.4575,97.8680572509766,4.37900695800784,6.14998779296877,-0.0499938964843523,1.35376862744285,0.00529599993024021,1.72373561774792
1984-05-08,94.885,64.2772493362427,6.45374450683596,8.95000610351565,1.64998779296877,1.34336858012584,0.0058699999935925,1.30431436893252
1984-05-09,94.58,143.264949798584,9.80324707031252,16.4500061035156,4.2499938964844,1.71972073239094,0.00560775003395975,3.60668103149936
1984-05-10,94.63,123.275817871094,9.61274871826174,15.0500122070313,4.55001220703127,1.31904984305512,0.00620324991177768,2.91122626872576
1984-05-11,94.78,114.682373046875,8.09150085449221,13.4500061035156,3.45000610351565,0.876756373168527,0.00603925005998462,2.43976286004641
1984-05-12,94.7075,160.458641052246,8.99725494384768,16.35,1.45000610351565,1.40430006202687,0.00504924997221678,3.8684712669565
1984-05-13,94.73,132.533824920654,9.4682556152344,15.9500061035156,3.7499938964844,1.20213095617436,0.00500225007999688,3.3850971867124
1984-05-14,94.4875,163.974052429199,12.6012512207031,21.5500122070313,6.14998779296877,1.34582348726112,0.00486849993467331,4.7420510035458
1984-05-15,94.7175,159.067174911499,13.4627624511719,20.6499877929688,7.14998779296877,1.87168933348529,0.00632699998095632,4.59134597369431
1984-05-16,94.275,133.047161102295,18.9297500610352,24.0500122070313,12.6499877929688,2.47230074464167,0.00363699998706579,6.33197264064631
1984-05-17,94.4375,151.175170898438,11.0195022583008,26.0500122070313,0.749993896484398,3.19447255031035,0.00357875000918284,5.34048788885796
1984-05-18,94.395,156.102223396301,10.511247253418,18.1499877929688,3.95000610351565,1.18981549353147,0.00360875006299466,4.44307131158551
1984-05-19,93.5725,125.742534637451,21.9310012817383,28.35,8.35000000000002,3.79412180126392,0.00339075003284961,7.90797166807721
1984-05-20,94.4325,173.481609344482,13.5360046386719,21.0500122070313,7.64998779296877,4.3034379616207,0.00466850004158914,6.51859387981773
1984-05-21,93.62,40.3533372879028,15.5572448730469,21.85,11.4500061035156,3.29528100294457,0.00571249995846301,3.22666044465348
1984-05-22,93.685,134.38982963562,11.6602493286133,20.35,5.55001220703127,3.009577852812,0.00503475009463727,4.47846848127731
1984-05-23,94.3825,139.08757019043,11.6170059204102,16.6499877929688,5.55001220703127,1.87068197769518,0.00308350002160296,4.78539129049112
1984-05-24,94.5675,173.996379852295,16.0275054931641,24.2499938964844,7.05001220703127,2.14984157521708,0.00316299998667091,6.59839204602446
1984-05-25,94.3725,155.253227233887,19.4274993896485,26.7499938964844,12.4500061035156,2.63759311460073,0.00708624988328665,6.07671985299442
1984-05-26,94.2575,114.173126220703,14.8634963989258,20.1499877929688,9.64998779296877,2.96032307517479,0.00692099996376783,4.11704010441464
1984-05-27,94.22,98.6190719604492,15.177507019043,22.2499938964844,6.35000000000002,1.11218477510856,0.00579474994447082,3.47972252062467
1984-05-28,94.1975,131.409708023071,16.7872482299805,24.85,9.64998779296877,1.31894015889754,0.00567825010512024,4.63588197725865
1984-05-29,94.0775,102.433822631836,17.8004928588867,22.2499938964844,7.95000610351565,2.14951500004024,0.00653925002552569,4.34885394956681
1984-05-30,93.955,153.134526252747,18.5322586059571,25.9500061035156,12.9500061035156,1.85952451907445,0.00572999997530133,5.7748607746465
1984-05-31,93.825,76.5121097564697,12.6077590942383,24.35,5.64998779296877,2.0927478833574,0.00768899999093264,2.27434410938404
1984-06-01,93.5875,153.404806137085,15.9697586059571,24.6499877929688,9.7499938964844,1.26519419750444,0.00557624996872619,4.99266110021697
1984-06-02,93.225,105.707440814003,15.2290054321289,21.6499877929688,12.2499938964844,1.74247235614981,0.00850350002292544,3.20297273615567
1984-06-03,93.7725,40.5327855367213,10.9180007934571,17.2499938964844,4.45000610351565,0.91365272178114,0.00466124998638406,1.79559029606565
1984-06-04,93.73,154.8992222175,14.05849609375,21.35,5.85000000000002,1.82350993392039,0.0045599999721162,5.16120832077271
1984-06-05,93.2825,163.130346341059,14.7942443847656,21.7499938964844,10.35,2.81719164840725,0.0082002499839291,4.71718863429515
1984-06-06,93.2175,154.917843107134,11.6149993896485,16.85,3.05001220703127,1.73210640787245,0.00503849983215332,4.46293337884705
1984-06-07,93.32,119.206654515117,11.81875,18.4500061035156,4.45000610351565,1.95636037745049,0.00557049992494285,3.66745771813871
1984-06-08,93.4125,97.2846318501979,11.0870071411133,15.1499877929688,5.35000000000002,1.2599504562982,0.0067814999492839,2.53759074736577
1984-06-09,94.0825,196.565594639629,14.6572509765625,21.4500061035156,8.35000000000002,1.72083835954842,0.00383949995739385,6.35697766296835
1984-06-10,94.5075,159.98067387566,14.1902481079102,21.6499877929688,5.64998779296877,1.2285300759277,0.00423550012055784,5.08144207360054
1984-06-11,94.89,190.685996819288,15.3927551269531,21.85,9.55001220703127,1.566878600081,0.00533549999818206,5.89404815463363
1984-06-12,94.9425,147.323796913028,16.1530014038086,23.6499877929688,6.7499938964844,1.43715027920295,0.00525575003121048,5.02907210807307
1984-06-13,94.835,174.133408077061,15.3904968261719,22.9500061035156,6.05001220703127,1.76005032610353,0.00593375007156283,5.44732132017527
1984-06-14,94.9125,115.901367429644,16.8655029296875,21.1499877929688,7.85000000000002,1.17891076928928,0.00706325005739927,3.90535795274468
1984-06-15,94.85,190.240156784654,20.9322448730469,26.9500061035156,12.85,1.83136250206984,0.00612299994099885,7.08239542049331
1984-06-16,94.755,192.157814078033,19.7624984741211,28.6499877929688,8.05001220703127,1.49185804497464,0.005403499933891,6.82498471840941
1984-06-17,94.7175,182.367284148932,19.5464950561524,30.0500122070313,10.6499877929688,1.71469180607433,0.00740749994292855,6.20972075407334
1984-06-18,95.11,186.004739262164,15.6999984741211,24.35,4.95000610351565,2.04427139553967,0.00358299992512912,6.60231353083408
1984-06-19,94.75,194.532480411232,16.7110000610352,23.35,6.7499938964844,1.24795399290806,0.00392225000541657,6.43484619244222
1984-06-20,94.5575,173.768854312599,17.8964935302735,24.5500122070313,10.6499877929688,2.03046793463218,0.00547974999062717,6.27883089137781
1984-06-21,94.1625,183.551041811705,22.5899978637696,28.4500061035156,14.1499877929688,1.60603157939365,0.00555750005878508,7.23838590203668
1984-06-22,94.2175,160.525489617139,22.3200012207031,30.85,11.35,1.20280398514247,0.00668575009331107,6.10225454307997
1984-06-23,94.4775,108.279184393585,19.5404983520508,25.85,11.9500061035156,1.9210722328804,0.00624949997290969,4.79752315152779
1984-06-24,94.66,128.038310937583,19.1755004882813,25.35,13.1499877929688,2.48014621581995,0.00613000011071563,5.5463598948377
1984-06-25,94.595,166.222045950592,18.7882553100586,25.6499877929688,11.1499877929688,1.65684932824104,0.00575650006067008,6.01311787079405
1984-06-26,94.445,141.918268375099,19.4647537231446,27.35,12.2499938964844,1.67045957480381,0.00660224992316216,5.37722502857162
1984-06-27,93.945,121.511132135987,21.3742538452149,30.9500061035156,16.7499938964844,1.67773821890655,0.00768600008450449,5.02587008656878
1984-06-28,93.43,175.272043399513,21.7214904785156,30.1499877929688,13.85,2.41750507059898,0.0083119998453185,6.72518891790514
1984-06-29,93.63,108.535721667111,15.3574996948242,22.0500122070313,11.0500122070313,1.80570973291455,0.00755575008224696,3.55881136068119
1984-06-30,93.635,25.8404733743519,9.49424896240237,12.4500061035156,7.2499938964844,4.110230305137,0.00694474996998906,1.02024303328795
1984-07-01,94.0475,175.846054129303,15.1827407836914,22.0500122070313,9.55001220703127,1.73374029561982,0.00583074986934662,5.47213272724223
1984-07-02,94.525,187.747351732105,18.1144958496094,24.1499877929688,10.0500122070313,1.9501695200613,0.0055847498588264,6.58800003659697
1984-07-03,94.8725,192.142421774566,15.4049926757813,23.5500122070313,5.7499938964844,1.23682575400239,0.00521000009030104,5.80496182354116
1984-07-04,94.77,190.981288284063,19.5272537231446,27.2499938964844,8.7499938964844,1.2918337840224,0.00588749989401549,6.52111376580826
1984-07-05,94.6375,153.399515084922,21.1134963989258,29.5500122070313,12.9500061035156,1.37888138545359,0.00652299995999783,5.83383682252474
1984-07-06,94.2275,172.138007372618,23.3222518920899,31.9500061035156,16.85,2.17731884087857,0.00646199996117502,7.31299686597835
1984-07-07,93.745,89.7516221664846,17.4880081176758,24.7499938964844,14.4500061035156,3.10262931021601,0.0105290000792593,3.05565560259571
1984-07-08,93.6525,76.5262326858938,16.0172439575196,19.5500122070313,13.5500122070313,1.79523233593499,0.0116687500849366,1.86332695614091
1984-07-09,94.13,156.061698479578,17.3249908447266,24.1499877929688,7.7499938964844,1.94335067194662,0.00568575004581362,5.63731532977574
1984-07-10,94.5675,78.346562108025,11.2829986572266,19.4500061035156,8.7499938964844,1.06831466728867,0.00733650010079145,1.98156325156079
1984-07-11,94.17,164.730565711856,12.016244506836,21.2499938964844,3.45000610351565,0.917639317141297,0.00551650009583682,4.33081135275349
1984-07-12,93.59,146.850523514673,15.5877548217774,22.1499877929688,11.4500061035156,2.18850932513424,0.00803425011690706,4.45436404419339
1984-07-13,93.405,29.8336083497852,13.578744506836,14.6499877929688,12.5500122070313,2.89599357925313,0.0102087499108166,0.705161183832208
1984-07-14,93.6425,83.5812849216163,14.4820037841797,18.4500061035156,10.5500122070313,1.30246481452792,0.0100515000522137,2.07314258399613
1984-07-15,93.955,138.89226039499,17.0859924316406,23.85,10.0500122070313,0.761392984504995,0.00900824996642768,3.96470939479413
1984-07-16,94.3125,161.130188109353,18.7972427368164,27.1499877929688,10.35,1.2113571898037,0.00847325020004064,5.08027143879117
1984-07-17,94.45,169.388742845505,19.3237548828125,28.5500122070313,13.2499938964844,1.3592438772932,0.00930250016972423,5.27301051763514
1984-07-18,94.475,152.242037018761,18.4842544555664,25.1499877929688,13.1499877929688,1.6161959011392,0.0112324999645352,4.29697720081414
1984-07-19,94.42,65.4539136886597,17.6909957885742,22.1499877929688,15.4500061035156,1.57367154585902,0.0129717499949038,1.62970258276102
1984-07-20,94.36,68.4427118301392,18.6587463378906,21.2499938964844,16.7499938964844,1.95254710711857,0.0135945002548397,1.7926817112037
1984-07-21,94.1825,77.1250562667847,18.1857543945313,21.6499877929688,15.7499938964844,2.07488026556355,0.0129762501455843,2.05525012884597
1984-07-22,94.1675,162.008786201477,17.9180084228516,27.2499938964844,10.85,0.990077751176163,0.010961249936372,4.35011357831916
1984-07-23,93.93,168.05087852478,16.7119918823242,23.9500061035156,8.85000000000002,0.826120672140851,0.010231249849312,4.35073921641983
1984-07-24,93.54,135.279880523682,18.4027496337891,24.7499938964844,9.35000000000002,0.932515263099672,0.00932725006714463,4.13097647816468
1984-07-25,93.3925,182.461656570435,22.0459991455078,30.85,14.35,1.22973702230741,0.0100732499267906,6.02143941528227
1984-07-26,93.2125,50.9170985221863,17.8525024414063,22.1499877929688,14.2499938964844,1.87308670055397,0.0130282498430461,1.36552457063885
1984-07-27,93.37,107.526798248291,18.1762557983399,28.35,13.2499938964844,1.29655518842277,0.0121270001400262,2.94456296182123
1984-07-28,94.335,112.051338195801,15.4454971313477,20.4500061035156,10.6499877929688,1.95226742294577,0.0101482500322163,2.93739112241181
1984-07-29,94.9575,168.654757499695,14.8832489013672,22.0500122070313,9.95000610351565,1.78380836331929,0.00915650022216141,4.29886943779129
1984-07-30,94.5275,76.7835836410522,16.2189956665039,18.4500061035156,12.9500061035156,1.8950477082489,0.0116534999106079,1.89090597521345
1984-07-31,93.525,79.0208311080933,16.7809997558594,20.0500122070313,15.35,2.16150388741245,0.0125812499318272,1.87261143208422
1984-08-01,93.93,80.3618278503418,17.0220046997071,20.2499938964844,8.05001220703127,2.02395338082983,0.0105612499173731,2.50452422274356
1984-08-02,93.9975,179.522533416748,19.3052536010742,25.2499938964844,14.35,1.27463513548388,0.00819049985148013,5.72483301833803
1984-08-03,92.875,120.593446016312,18.0102478027344,26.2499938964844,14.1499877929688,2.66241510281914,0.0108654999639839,3.77679327385179
1984-08-04,93.4375,4.10074520111084,11.7545028686524,13.5500122070313,9.45000610351565,2.72944932176221,0.00831349997315556,0.423716525789784
1984-08-05,94.115,132.475170135498,13.2399993896485,21.7499938964844,8.95000610351565,1.70968585546778,0.00727175013162196,3.65892916589357
1984-08-06,93.705,6.23538064956665,9.84500274658205,11.35,8.7499938964844,3.48419679642446,0.0079529999056831,0.178707397040352
1984-08-07,94.285,107.490402698517,12.2270065307617,18.5500122070313,7.45000610351565,1.74749847467756,0.00674899993464351,3.06267278733258
1984-08-08,94.1025,17.7511129379272,9.98650512695315,12.9500061035156,6.95000610351565,2.70220895718559,0.0078669999493286,0.453182725424687
1984-08-09,95.1225,155.26508140564,9.41224060058596,17.1499877929688,-0.149999999999977,1.39755767554003,0.00455074984347448,3.99652345293633
1984-08-10,95.0875,147.136711120605,11.3969970703125,19.0500122070313,4.64998779296877,1.31161100581318,0.00495524995494634,4.09621849745199
1984-08-11,94.655,42.781067609787,9.09974822998049,13.0500122070313,7.85000000000002,1.32756642325444,0.00728824990801513,0.921426738847222
1984-08-12,94.645,100.343919754028,11.4417434692383,17.9500061035156,4.85000000000002,0.941815074915526,0.0068554999306798,2.560972662879
1984-08-13,94.62,122.174043655396,12.8962417602539,19.2499938964844,8.35000000000002,1.65432547173691,0.00647024996578693,3.56819366724131
1984-08-14,94.735,145.011772155762,13.4077468872071,20.6499877929688,7.55001220703127,1.46743581391613,0.00598600006196648,4.24315244214588
1984-08-15,94.705,139.02209854126,16.8070007324219,25.2499938964844,7.7499938964844,1.29449751528839,0.00757899996824563,4.36135160915456
1984-08-16,94.57,150.314893722534,17.5220046997071,25.4500061035156,9.95000610351565,1.34578939429983,0.00851474981755018,4.5835648645882
1984-08-17,94.9675,142.127727508545,18.2167526245117,26.0500122070313,12.4500061035156,1.45676223036889,0.00945949996821582,4.35235328460233
1984-08-18,95.29,90.7942848205566,15.3527542114258,23.1499877929688,9.85000000000002,1.13866409640747,0.0087607498280704,2.64419452781331
1984-08-19,94.9075,137.007164001465,16.9524932861328,23.7499938964844,10.7499938964844,1.82025712490265,0.00798350002150983,4.4255090775249
1984-08-20,94.435,97.943069934845,16.2442489624024,23.35,13.85,2.63577333860883,0.0102955000475049,2.86315206262786
1984-08-21,94.435,65.4457168579102,15.0417495727539,19.9500061035156,11.5500122070313,2.33507757337292,0.00983424996957183,1.92345287160291
1984-08-22,94.5025,134.069172382355,14.2122512817383,21.2499938964844,10.7499938964844,2.55461982173259,0.00901800021529198,3.52022953794897
1984-08-23,94.82,67.6924438476562,14.2504974365235,18.6499877929688,10.6499877929688,2.06533117287002,0.00844800006598234,2.17526629549997
1984-08-24,95.055,51.1053819656372,13.7942596435547,16.6499877929688,12.0500122070313,1.64544812773865,0.00913224997930229,1.4474912704608
1984-08-25,95.0125,87.8720092773438,13.2634979248047,19.1499877929688,6.05001220703127,1.27532482392291,0.00808649987448007,2.37396021317978
1984-08-26,95.1075,104.208675384521,15.2574935913086,22.35,9.95000610351565,1.31203990698289,0.00803874980192631,3.14226477414793
1984-08-27,95.21,117.283890724182,16.1397567749024,25.6499877929688,9.35000000000002,0.961626516900526,0.0077039998723194,3.58008362541776
1984-08-28,94.9,90.8304567337036,14.5967498779297,25.35,9.35000000000002,1.80685357552105,0.00776775006670505,2.90855108325579
1984-08-29,95.12,107.940879821777,10.72548828125,17.9500061035156,4.2499938964844,1.68843011912192,0.00548675004392862,3.11661418259971
1984-08-30,95.2375,117.751010894775,10.2845016479492,18.85,4.2499938964844,1.32828934349279,0.00572600006125867,3.06183780434665
1984-08-31,95.2125,114.786283493042,12.469499206543,19.85,6.55001220703127,1.7003437131413,0.00689950003288686,3.1879169420081
1984-09-01,95.1075,95.737979888916,11.9092498779297,19.0500122070313,4.2499938964844,1.55453972874202,0.00643700000364333,2.78066748978519
1984-09-02,95.21,92.9698429107666,10.709245300293,17.35,5.7499938964844,1.04820051324842,0.00720674975309521,2.19055848645914
1984-09-03,95.04,76.1143817901611,13.5489974975586,19.7499938964844,7.95000610351565,0.848834940712661,0.00724649999756366,2.28871085798728
1984-09-04,94.56,103.059082984924,13.8925033569336,22.4500061035156,7.2499938964844,1.45746918589913,0.00704125012271106,3.15058568190005
1984-09-05,93.96,90.1343493461609,13.0932556152344,21.5500122070313,6.95000610351565,1.72872662946938,0.00882099999580532,2.27242058362898
1984-09-06,93.5325,65.4686570167542,13.6867538452149,20.35,7.85000000000002,2.87291503526327,0.00825300009455532,2.23784119737816
1984-09-07,94.08,37.0266647338867,9.46250305175784,12.7499938964844,3.64998779296877,1.94254813405359,0.00540224998258054,1.57609478172567
1984-09-08,94.2625,70.6223351955414,10.2515045166016,12.1499877929688,7.35000000000002,3.19338562702717,0.00778475007973611,1.62084260777252
1984-09-09,95.0425,9.70185422897339,12.0300003051758,12.4500061035156,11.5500122070313,3.60529155005777,0.00901224999688566,0.289097735715293
1984-09-10,95.705,25.225193977356,11.9182525634766,15.35,7.2499938964844,2.51532516980648,0.00783575023524463,0.99267923583401
1984-09-11,95.6625,88.5563888549805,12.3387466430664,19.5500122070313,7.64998779296877,1.75549203569251,0.0076327498536557,2.38106341971642
1984-09-12,94.8475,88.9982652664185,13.7337509155274,20.1499877929688,9.14998779296877,2.13488766747046,0.00758175004739314,2.81106787716059
1984-09-13,94.73,109.325527191162,9.67724761962893,20.5500122070313,1.14998779296877,2.26469438239215,0.00664700008928776,2.62511328428243
1984-09-14,95.43,85.5118217468262,2.98000488281252,8.55001220703127,-2.44998779296873,0.885744904409029,0.00339699996402487,1.85256086979178
1984-09-15,95.3825,84.4235897064209,6.34549865722659,12.5500122070313,-0.649999999999977,1.20050924185088,0.0035799999604933,2.35261228402791
1984-09-16,95.36,74.8939638137817,5.33999786376955,14.0500122070313,-3.54999389648435,1.300440976616,0.00419375003548339,1.84761282154194
1984-09-17,94.645,73.5806646347046,7.8384948730469,13.1499877929688,3.85000000000002,2.43378690650436,0.00481575017329305,2.282840928686
1984-09-18,94.0425,68.8639831542969,12.2829986572266,18.0500122070313,7.64998779296877,3.30120478481845,0.00645325006917119,2.74667669451668
1984-09-19,94.11,75.206561088562,13.7647567749024,22.0500122070313,5.7499938964844,2.97673703862562,0.00729750003665686,2.83734038781569
1984-09-20,95.2275,81.5644173622131,10.8017517089844,17.7499938964844,6.45000610351565,1.75901984534043,0.00639700004830956,2.31964445771257
1984-09-21,95.0275,18.7533842325211,5.54649505615237,7.14998779296877,4.7499938964844,2.22752434882985,0.00579625007230788,0.385720266618379
1984-09-22,93.31,15.982684135437,6.16425476074221,8.64998779296877,5.2499938964844,3.73674209778165,0.00611550000030547,0.393509084581215
1984-09-23,93.205,45.5478668212891,1.66424713134768,7.14998779296877,-1.2500061035156,3.25166401125975,0.00432874995749444,0.863625844188707
1984-09-24,94.9725,18.9778137207031,-1.7972473144531,1.85000000000002,-5.44998779296873,3.13463927366048,0.00303899997379631,0.555028331862731
1984-09-25,95.6475,56.1495161056519,-1.83575286865232,1.2499938964844,-5.44998779296873,2.55424724248855,0.00252299994463101,1.29497139286566
1984-09-26,96.0075,56.5993356704712,-0.111997985839821,4.05001220703127,-3.64999999999998,1.86617475871169,0.00248175003798679,1.48105953993323
1984-09-27,95.9325,64.1757440567017,0.774011230468773,5.7499938964844,-2.7500061035156,1.22002523649667,0.00260499998694286,1.54425865428364
1984-09-28,94.81,68.3166348934174,1.12949523925784,7.05001220703127,-1.14999999999998,2.28991604239642,0.00321374996565282,1.58991675686759
1984-09-29,94.3625,17.4843339920044,-0.301245117187477,1.64998779296877,-1.64999999999998,2.79628206562348,0.00379649992100894,0.331804546016144
1984-09-30,94.985,20.2081913948059,-3.18574371337888,1.35000000000002,-5.85001220703123,1.71049745153775,0.00310975004686043,0.281864274708217
1984-10-01,95.1725,40.1163640022278,-2.65274658203123,3.85000000000002,-7.44998779296873,0.854543467869371,0.00310224998975173,0.58597166976979
1984-10-02,94.1925,48.4608051776886,0.205751037597679,4.95000610351565,-2.44998779296873,1.67162171537139,0.00324074999662116,1.07257892950302
1984-10-03,94.39,19.9950399398804,-1.44024505615232,1.95000610351565,-3.85001220703123,2.91188400076809,0.00283625000156462,0.74700119450607
1984-10-04,94.9425,21.8789749145508,-2.50849761962888,1.35000000000002,-5.04999389648435,2.36743186293505,0.0027407500310801,0.609841259436488
1984-10-05,95.2775,22.5671854019165,-2.5115036010742,0.950006103515648,-5.14999999999998,2.16411670421963,0.00214724999386817,0.910693081051395
1984-10-06,94.4825,38.7563791275024,1.3332458496094,5.05001220703127,-2.2500061035156,1.97811135814904,0.00347575003979728,1.01990504476065
1984-10-07,94.3025,64.3477597236633,1.54449615478518,9.14998779296877,-4.44998779296873,1.78548487515289,0.00409324996871874,1.16295048136087
1984-10-08,94.975,21.4038257598877,-2.51824035644529,-0.949987792968727,-4.54999389648435,1.71440037857582,0.00272900005802512,0.557570347874134
1984-10-09,95.145,58.5194973945618,0.082246398925804,3.14998779296877,-3.2500061035156,1.14790717767476,0.00304999999934807,1.20440112617342
1984-10-10,94.7175,35.882134437561,1.6662536621094,5.45000610351565,-1.2500061035156,1.98020896842328,0.00396675005322322,0.802460150129345
1984-10-11,94.405,-25.5527606010437,-2.82624664306638,3.05001220703127,-6.44998779296873,2.9656914471611,0.00283049995778129,-0.0559532106717729
1984-10-12,94.935,25.9940714836121,-3.0212463378906,0.649987792968773,-6.2500061035156,1.42054863258899,0.00195999996503815,0.871565362398491
1984-10-13,95,12.6305575370789,-1.19774475097654,3.2499938964844,-4.04999389648435,1.83559195548592,0.00211750002927147,0.896996800721842
1984-10-14,94.87,24.8398685455322,0.893754577636741,6.14998779296877,-1.54999389648435,1.77293461071409,0.00346799998078495,0.721161287181143
1984-10-15,93.455,14.9731612205505,-0.654997253417946,1.55001220703127,-2.35001220703123,2.8964809553286,0.00373824994312599,0.292583005817199
1984-10-16,93.7975,25.4277272224426,-5.88774719238279,-0.549993896484352,-10.3500122070312,3.74009207021092,0.00250925001455471,0.367914633010723
1984-10-17,95.55,-1.00400185585022,-10.9099945068359,-7.14999999999998,-13.9499877929687,2.00610138369003,0.00159424997400492,0.073102517828554
1984-10-18,96.0525,9.48289275169373,-11.7882446289062,-8.14999999999998,-15.15,0.555052016052492,0.00145300000440329,0.137172407840658
1984-10-19,95.845,13.2974872589111,-11.3657516479492,-6.94998779296873,-16.0499938964844,1.19673565868726,0.00155524999718182,0.165527323960584
1984-10-20,95.2575,3.96579575538635,-8.68500366210935,-6.64999999999998,-14.9499877929687,1.24358074682339,0.00174849998438731,0.188087293947486
1984-10-21,94.7975,21.8740622997284,-7.59000244140623,-4.14999999999998,-9.85001220703123,1.24340050713877,0.00210199996945448,0.301989560431915
1984-10-22,94.2475,-1.71319770812988,-6.97550048828123,-3.14999999999998,-9.64999999999998,2.08141429063801,0.00227400002768263,0.046295299144246
1984-10-23,94.6025,18.2796075344086,-3.99774780273435,-1.35001220703123,-8.85001220703123,1.2345104213964,0.00288099999306723,0.269394784441692
1984-10-24,95.73,-13.3384943008423,-7.9847473144531,-2.14999999999998,-11.7500061035156,1.97727853573095,0.00200249999761581,-0.0373444913279053
1984-10-25,95.6975,-7.19475698471069,-7.39200439453123,-3.54999389648435,-9.85001220703123,1.71750300925165,0.00215674997889437,-0.0114693968336595
1984-10-26,95.3225,12.047483921051,-6.49449768066404,-2.04999389648435,-12.5499938964844,0.927259252155543,0.00240774994017556,0.14952232193098
1984-10-27,95.2425,-3.79634749889374,-6.27550354003904,-2.35001220703123,-8.14999999999998,1.5034051094541,0.00240900000790134,-0.000676108161410963
1984-10-28,95.3775,-15.598438501358,-7.76624908447263,-2.94998779296873,-11.8500122070312,2.10664463783432,0.00217125003109686,-0.131980563679327
1984-10-29,95.4425,-15.097051858902,-7.98399200439451,-4.54999389648435,-9.94998779296873,1.93182023911867,0.00209324999013916,-0.104249095518274
1984-10-30,94.8275,16.3025205135345,-5.0637496948242,-2.64999999999998,-7.2500061035156,1.35170166021856,0.00268174998927861,0.221312211765603
1984-10-31,94.7325,15.5046594142914,-6.2502502441406,-3.94998779296873,-9.14999999999998,2.63997579283811,0.00244500002008863,0.216194529000736
1984-11-01,95.2075,-11.435911655426,-11.6574996948242,-7.7500061035156,-16.15,2.06251681642943,0.00154024999937974,-0.0380906897354198
1984-11-02,94.2975,3.75082606077194,-6.42700042724607,-5.04999389648435,-13.8500122070312,1.36370734991127,0.00241825002012774,0.0746885602574782
1984-11-03,94.2125,8.32235932350159,-5.55550231933591,-1.64999999999998,-8.44998779296873,1.64669069104598,0.00265000003855675,0.103491607497943
1984-11-04,94.4775,11.3221126198769,-4.88525238037107,-3.44998779296873,-7.94998779296873,1.23974358338704,0.00275225000223145,0.15332319460869
1984-11-05,94.505,13.1826103031635,-6.66875305175779,-2.85001220703123,-9.85001220703123,3.22305115325365,0.00241775004542433,0.160073262661884
1984-11-06,94.6275,-10.7514402270317,-13.6154960632324,-6.35001220703123,-23.2500061035156,1.69837133206394,0.0014487499720417,-0.10799674690474
1984-11-07,94.81,-9.20275324583054,-16.0904945373535,-9.64999999999998,-22.15,1.09357195904841,0.00108049999107607,-0.0306017727806597
1984-11-08,94.98,-35.3058416843414,-21.6277412414551,-14.65,-26.7500061035156,1.70325651343234,0.000638249999610707,-0.117985590674475
1984-11-09,95.485,-39.9609332680702,-24.4957412719726,-16.65,-30.3499969482422,1.599741693679,0.000484250005683862,-0.110709768027344
1984-11-10,95.7025,-43.9160149097443,-25.4262336730957,-19.7500061035156,-28.3499969482422,1.88156845368252,0.000409749991376884,-0.0905276480528142
